epoch,train_loss,eval_loss,eval_top1,eval_top5
43,3.665139478696904,1.732074430185845,54.49813719796894,85.04821391777593
44,3.675553360455473,1.7296807557220342,54.57758054915108,85.103002447479
45,3.6654802174635335,1.7275531714667414,54.56936226668599,85.16874865369527
46,3.653939191724213,1.72532368315016,54.57758054413504,85.25093138805742
47,3.657145820872884,1.7233951783300412,54.68167872766432,85.25093138805742
48,3.6464273291574396,1.7215503987423715,54.70633354914337,85.27558622040458
49,3.6417458493944626,1.7192740858110607,54.755643216345675,85.283804548014
50,3.643559247675076,1.7175291960839767,54.88713565553042,85.28106508541337
51,3.6387011920902093,1.7159595302184265,54.86795967230796,85.35776899489504
52,3.6434072222508176,1.7138009389032536,54.958360719231436,85.43173351868866
53,3.638526820800674,1.7120255831953153,54.944663606033814,85.47556432339017
54,3.622063376534153,1.7104874639011594,54.977536718338015,85.50021916911342
55,3.6333993455054054,1.7092536066593687,54.96110015842388,85.50295859492977
56,3.6095337447985796,1.7082232402757205,55.035064650449264,85.46734605931724
57,3.619570409747916,1.7065087424645475,55.04602235622268,85.5221345622681
58,3.6158316336886984,1.7046709799750865,55.06793776275347,85.50569802074612
59,3.6167109331614533,1.7030791945293393,55.07615604020252,85.52487398306842
60,3.622220084700786,1.7020759269017127,55.152859965568304,85.53309225550143
61,3.6170251738857218,1.7009083676855474,55.1638176554576,85.60431734511864
62,3.6085851612225386,1.6994522743363039,55.11176856745499,85.59883848010985
63,3.615183494460415,1.6981049456043564,55.191211916129106,85.64266927979533
64,3.6196829533912767,1.6971384321365757,55.2870918171933,85.60705677595104
65,3.622550536209429,1.6955061779193599,55.30626779539972,85.69197897124181
66,3.5802150612146084,1.6943534278775578,55.40214771234804,85.7111549335641
67,3.6069733005174447,1.6932418395259154,55.448717951225966,85.7303309326707
68,3.603101567483284,1.6918345104307817,55.51172474500199,85.7193732160292
69,3.600712366507087,1.6907643802641987,55.56377383551262,85.75498575164173
70,3.597231774262979,1.6895965825510788,55.50076704424462,85.7330703267188
71,3.5904188878099683,1.688440349628182,55.51172474751001,85.76046458488229
72,3.5984918483546084,1.6874134718209224,55.528161289032,85.79881655968727
73,3.588121901095753,1.6866323425402485,55.500767030868516,85.83442911369195
74,3.595695221927804,1.6858759218471342,55.56103440133621,85.88373876501012
75,3.590467080264024,1.6846682901265406,55.539119000657465,85.8508656368218
76,3.5885272496183154,1.6840097499264715,55.56377383802064,85.88099933919378
77,3.5711493022005323,1.683583506909792,55.61034406101445,85.87278106174473
78,3.5814282121792647,1.68291139064482,55.56377381126843,85.91113303654971
79,3.5831557025372143,1.6817786997670332,55.59390751113239,85.92209072643901
80,3.576738735319863,1.6811168007283208,55.65965373072477,85.938527267961
81,3.566851258277893,1.6804492104191961,55.64595659662699,85.9440061329698
82,3.580090215508367,1.6800617871774595,55.63499889586961,85.97413981694964
83,3.584841029744753,1.6791667883892005,55.66513257984945,85.99331581605622
84,3.580088257789612,1.677896350615646,55.659653728216746,85.9248301572714
85,3.555537892059541,1.677528158551947,55.62678063179666,85.99057639525591
86,3.5658863866832893,1.6768713872108234,55.58842867036778,86.00153407511313
87,3.5764765638700675,1.6756632413724104,55.676090293982924,86.0645408872813
88,3.5739021402009774,1.6752299709380678,55.73087880529386,86.03166775909297
89,3.567811453846139,1.6742119431469542,55.76375191759807,86.07001972052186
90,3.5517447145891863,1.6730818764932998,55.82127986224942,86.12206880601644
91,3.5547504777639682,1.6722710124761317,55.821279859741395,86.04810432736717
92,3.556249509395008,1.6712844056986988,55.903462634231865,86.13576594011423
93,3.56243870963513,1.6704054973430078,55.974687692080835,86.13576594011423
94,3.5574084117378986,1.6692868039034814,56.03495506505655,86.13028710185763
95,3.5511142418418133,1.6678912983425558,56.01030024357749,86.15494190243653
96,3.5453977769529317,1.6666844715655125,56.095222441376286,86.16042075406922
97,3.5481544279716384,1.6654984446280414,56.07604646316987,86.17959673478367
98,3.538373552577596,1.6648948140346034,56.062349320712016,86.26725836090684
99,3.5275664094468238,1.6642333072919007,55.980166546221554,86.21246985795595
100,3.5340509700103544,1.6640432974551818,55.908941488372584,86.19329389563366
101,3.5478377409384283,1.6634263357989705,55.96646942800789,86.19603332145
102,3.5258541426188508,1.6620307407592332,56.05687048245542,86.21520931554055
103,3.53118900178184,1.6603896851448696,56.081525312294545,86.26451896685873
104,3.5299068756506475,1.6594681146242576,56.021257928450744,86.25904011522603
105,3.52697535299919,1.658620167504845,56.13905324106177,86.24808241196064
106,3.529310731820657,1.6579842430809049,56.223975457252706,86.28917379920587
107,3.516337534071694,1.6568542302451634,56.248630289599845,86.33300458551524
108,3.5176788736397113,1.6556172670305442,56.39381985786633,86.40149022590792
109,3.5179454659072444,1.6545798605062605,56.32533421245761,86.41518736836578
110,3.5273488642464224,1.6536284811058353,56.341770767355705,86.40696907754062
111,3.5210465293535043,1.6535334506892803,56.36642559719483,86.3549200004061
112,3.5245434297642237,1.6530861595391235,56.377383300460224,86.338483445508
113,3.5191946449414107,1.652293498986859,56.476002629848786,86.3549200004061
114,3.5010554773706786,1.6515102670455537,56.43491124511157,86.40149023928403
115,3.5091679079431883,1.650188847249625,56.44586894837696,86.36313829624729
116,3.508871466341153,1.64951535935938,56.44312952256062,86.32204690900205
117,3.496203278152036,1.6491080534554823,56.45682665164236,86.39875084523592
118,3.506774062841711,1.6475296510094068,56.465044929091405,86.4590181998195
119,3.5047381562246405,1.6470400946406243,56.49791804390363,86.45901818142735
120,3.500855111740005,1.6459745150920777,56.56092483767966,86.51106727193799
121,3.509932470993257,1.6454135138241837,56.56092483517164,86.48093361471035
122,3.498439681362098,1.6445343985830303,56.6047556457252,86.48641246634305
123,3.496253708718528,1.6432311080564357,56.6841989918913,86.39601141440353
124,3.4928520884312375,1.6422544532822276,56.66776243699321,86.41792680755823
125,3.4937015922976213,1.641253440781902,56.725290376628514,86.46723649900471
126,3.4838804140896866,1.6405988506076368,56.74446636235899,86.4836730405267
127,3.482318270374352,1.6399351554091448,56.8513039691966,86.56311638920081
128,3.4801457196893826,1.639142572788353,56.71707210419551,86.60420777644606
129,3.4858012216191896,1.6385969268943876,56.82664913684946,86.70282706069027
130,3.475886383526762,1.6379365939830652,56.87869823237613,86.67269340346263
131,3.4762716343705082,1.6365249658555752,56.80473371945059,86.76857330703484
132,3.4800717024736003,1.6359706224905093,56.66502300532481,86.76857330703484
133,3.4804220736866265,1.6360283756945808,56.66228357950846,86.75487615956096
134,3.4742032440615374,1.6353948317466533,56.5746219533853,86.78227045450873
135,3.467390127584968,1.6346002318162602,56.73898749149815,86.7411790538874
136,3.470977828536235,1.6337707292451007,56.681459560222905,86.77679160789206
137,3.4623681642639803,1.6334356279088926,56.69241727435639,86.7055665232909
138,3.467663699472454,1.6322234322464102,56.74994520312361,86.77131273786723
139,3.460086438017832,1.6307451927476406,56.79103659036884,86.73022138239024
140,3.4691848956363303,1.6297910055674247,56.859522238285585,86.67817227348748
141,3.476368993100986,1.6286081711294462,56.96635984763121,86.79322814941406
142,3.4591561572652467,1.6276394324215937,56.914310770496684,86.84801666072501
143,3.4525775556832974,1.6268142443227842,57.0184089465019,86.86171380819889
144,3.4463723545343106,1.626421507528783,57.010190669052854,86.88362920971365
145,3.4506407354919,1.6250743935982335,57.04032433965659,86.88088978389729
146,3.44998148965164,1.6231884920307087,57.05402145536223,86.90554461624443
147,3.4308217478470064,1.6218303386615918,57.125246539963406,86.92198117114252
148,3.4565905332565308,1.6213290301587742,57.182774477090696,86.93293888778402
149,3.43364619705039,1.6203006309243426,57.12798596327174,86.99594568156004
150,3.428872845542263,1.620114084191942,57.10059170510825,87.01512164889839
151,3.4201341498066,1.6197176918292708,57.0868945760265,87.00416395900909
152,3.4361027462381712,1.619300547410019,57.17729562796602,87.06991014683322
153,3.4314500479631023,1.6180320484398385,57.12798596577976,86.98498795154245
154,3.4399100374168072,1.6173928066901986,57.158119647251574,87.04525530612602
155,3.4247965745522944,1.6173199515788932,57.226605292660295,87.02607932039554
156,3.4141089076727207,1.6170540075408715,57.24304184505037,86.95759367498681
157,3.4240220046379197,1.6157254709007185,57.28961208643632,87.04251589368577
158,3.4183796644210815,1.6147600288796577,57.23482357010934,87.05073413936658
159,3.4199957914755377,1.614116975411025,57.21838701521125,87.02881875122793
160,3.407684522615352,1.6128621550210338,57.17455620214967,87.0945649841964
161,3.401666436396854,1.6113186579066203,57.330703476189576,87.13017753318503
162,3.4200825791963387,1.6101722334812223,57.28139381149529,87.0863467117634
163,3.400684912439803,1.6091758790780075,57.311527492967116,87.17400833287051
164,3.402079511696184,1.6086635781619834,57.29235151225267,87.14935348714728
165,3.380725596992063,1.6080746438036668,57.229344718476646,87.15757176961236
166,3.3768965123404917,1.6077843329479578,57.28139382737942,87.19044489278465
167,3.3979795566746884,1.607054959805472,57.30056980809386,87.13839580227402
168,3.379115744375847,1.6066351587929644,57.29509094308506,87.15483235717211
169,3.3896203779838454,1.6059922412276242,57.40192856079075,87.12469867319228
170,3.3819018619161256,1.604517553998482,57.49780846436296,87.16031120880481
171,3.3763807978428586,1.603975541623517,57.47589305281613,87.18496603613592
172,3.3707605499616813,1.6033631230351593,57.45671705621756,87.2397545524629
173,3.3900210739861074,1.6031957364725016,57.484111319397094,87.26166995397764
174,3.379661333393043,1.603065439726265,57.549857538989464,87.20140259103401
175,3.374893284179795,1.6021543442876407,57.64299801674533,87.23153627501385
176,3.3719990622829386,1.6016281527854255,57.55807581643851,87.20962086848306
177,3.3671960125506764,1.6010449864533605,57.61286433025747,87.17948716611107
178,3.3714638159308636,1.6007110941130525,57.5608152472709,87.21509970673965
179,3.364600480442316,1.598765963502759,57.566294085527495,87.33289501684266
180,3.354010652488386,1.5980239650959147,57.61012489858908,87.42603550797462
181,3.35908735470033,1.5975829269079793,57.582730656309714,87.40685951388407
182,3.3448798471773173,1.5977998355906862,57.57999123049336,87.39316239817843
183,3.334402774421262,1.5974448331740507,57.618343189414226,87.3794652824728
184,3.3482535523428045,1.5966738155999518,57.626561480239374,87.37124696489543
185,3.344840534975831,1.5960660594977387,57.70600480216129,87.37946528748883
186,3.3336061608623453,1.5954678176710173,57.645737447577716,87.4753451726689
187,3.3409921149132957,1.5945218278733153,57.70326537885296,87.44795093289756
188,3.32817517032086,1.5937093842481538,57.763532746812636,87.42329610055042
189,3.3152847760160205,1.593412051617825,57.75805388180383,87.40685954565232
190,3.320095434994765,1.593243755062186,57.68134998319025,87.40959895809256
191,3.327234400829799,1.5932576645107717,57.74709620278262,87.40412011983597
192,3.317558207982023,1.59236644350487,57.815581853207384,87.4452114937051
193,3.327460955566084,1.591507164945525,57.87037036953436,87.42329610055042
194,3.3225981769427446,1.5907461986242877,57.845715537187225,87.47534519106104
195,3.3087217723819573,1.5901266545965147,57.837497257230154,87.47534519106104
196,3.31862816844188,1.5891987911159993,57.867630941209995,87.44247207624882
197,3.305797167227302,1.5885139713678187,57.89228577606516,87.54383083145372
198,3.3042022241673,1.588997515465851,57.91420118761199,87.58492220030682
199,3.2884182409501412,1.5890095105642503,57.78818759755192,87.4917817409431
200,3.2945979564962253,1.5886025167781221,57.83475783141381,87.56026738635181
201,3.2808064490976467,1.5883328526160603,57.95255313900879,87.55204910890276
202,3.2758171004308783,1.587542431202474,58.02103878441751,87.58218277950651
203,3.292079856697942,1.586798492085116,58.00186280370307,87.62053472254325
204,3.276263052309063,1.5860440958337827,58.02925706186656,87.6068375800854
205,3.284272491092413,1.5860162499492796,58.03473591099124,87.62601356079985
206,3.273684281698415,1.5858267865211275,57.9991233753787,87.56026736795968
207,3.2748967761724765,1.5855816033961296,57.927898304153636,87.6177952967269
208,3.2725995913357804,1.584748202918941,57.97172912223125,87.56574624300055
209,3.264389310084598,1.5843417012270882,58.00734165784379,87.51369712072169
210,3.2485023938434225,1.5843265680479894,58.04295420683243,87.53287311481222
211,3.238780335641243,1.5846153038414899,58.21553803075439,87.59861931601246
212,3.2573946764771367,1.5847665417123828,58.13335525626392,87.53561253561253
213,3.2542031264640916,1.5847607305534257,58.105960993084395,87.51643655489809
214,3.2449079315427323,1.5844463532675837,58.075827298236476,87.55204910890276
215,3.2519939667742017,1.5839202766378746,58.03199650105901,87.58492220030682
216,3.243959455422952,1.583614628121123,58.051172481773456,87.54383083145372
217,3.227609627683398,1.5833309511330576,58.04021476513196,87.58218279789865
218,3.2285694488337344,1.5838416902323498,58.04295419094831,87.54930968810245
219,3.2189721943626943,1.5844977687592834,58.037475339315606,87.5575279655515
220,3.229162941516285,1.5841087641069143,58.03473591349926,87.60135879198918
221,3.203128457069397,1.5835975079637803,58.095003281458936,87.64518958665863
222,3.2278555010406063,1.5830436841244502,58.182664918450186,87.64792899909888
223,3.2182923756854636,1.5828600970115052,58.251150550482805,87.66710497981332
224,3.2202751619715086,1.5828285601848107,58.19362261920756,87.66710497981332
225,3.2107302756376668,1.5831559497276053,58.273065970389695,87.65614730831616
226,3.20463906711256,1.5838166038743922,58.204580324980974,87.61231649525459
227,3.2069841472195906,1.5843708648405759,58.160749501051306,87.60135877861309
228,3.198130965232849,1.5849951043244963,58.092263860658626,87.61505592107093
229,3.189296161624747,1.5856898001821946,58.14705237949362,87.68902040473625
230,3.184302133573613,1.5864052036575076,58.286763091111375,87.69175979376833
231,3.1846746793934995,1.5874194997772428,58.23197458565248,87.66436553560483
232,3.1786598789859823,1.587460273534301,58.16896777850035,87.63971070827373
233,3.1708448907019386,1.5877761839775304,58.29224194274408,87.67258383144602
234,3.167560590824611,1.5876352257721262,58.20731974243726,87.689020372968
235,3.165166396490285,1.5884603127925354,58.21005916574559,87.65888667059603
236,3.1646910922628053,1.5889499361463317,58.24841113219051,87.65066840652308
237,3.158032714481085,1.5902954350169907,58.23197459066852,87.60135873681277
238,3.1617604175084075,1.590775790273059,58.16896778351639,87.64518956826649
239,3.143464442709802,1.5913751034158743,58.17444663514909,87.62601358755205
240,3.1564039260568753,1.592969290943175,58.18540434928257,87.53561253561253
241,3.147557938602609,1.5940554008237264,58.21005918162971,87.52739425816348
242,3.139895430752929,1.5952270537020474,58.21279859406996,87.58766161274706
243,3.1378504457608076,1.5960652698113054,58.14979180029393,87.51917596733834
244,3.139739768605837,1.5970473177673887,58.119658118822116,87.5054788516327
245,3.1234201276806037,1.598182971869909,58.103221563924016,87.44247205785668
246,3.1323978917699464,1.599514905491498,58.138834097028536,87.47534515427675
247,3.112809221509477,1.6010242417118357,58.00734165784379,87.49452115338335
248,3.107159908388702,1.602417221357758,57.98816569050545,87.44795091450541
249,3.116658151989252,1.6036881655160726,57.985426278065205,87.42055665634192
250,3.1151713283968645,1.6050213385432952,58.02925708861876,87.4890422833585
251,3.1076507316508764,1.6062512356488297,58.02925709112679,87.47534516765286
252,3.1086720127454948,1.6081332469127587,57.9963839813306,87.4945211483673
253,3.1020236905191987,1.609602005419542,57.94707431663632,87.48356344510191
254,3.1083289703852692,1.6110213261906734,57.892285786933236,87.47260574183652
255,3.0941193456381137,1.6127446897192375,57.8621521029534,87.44795092286547
256,3.099922517655601,1.6144684973239585,57.955292578201245,87.39864126318723
257,3.0873719453811646,1.615788575407969,57.93337716080237,87.34933159849295
258,3.077872034529565,1.6178067884710623,57.81832126564763,87.37124702341589
259,3.0739931556540476,1.619392374903127,57.719701933751054,87.3246767527697
260,3.073394600774201,1.6212477081312622,57.73887793034962,87.28906423554932
261,3.066532163552835,1.6235493255920794,57.75531448524771,87.25893051980124
262,3.0658259777955608,1.6259802746297287,57.695047117288034,87.2342757008302
263,3.064478850700486,1.6284261901415729,57.659434584183515,87.16852948123783
264,3.0667230528844915,1.630368658985821,57.590948938774794,87.15209292633973
265,3.0702583269334176,1.6329748868001754,57.5361604199398,87.1164803773511
266,3.0510025444165083,1.6349558198815135,57.51698444173338,87.1055226874618
267,3.0513538407607816,1.6369364443981096,57.50602673846798,87.08086785511466
268,3.0453261741450137,1.6389974890741736,57.47863248030449,87.03703704205307
269,3.037029288184475,1.6418113888759978,57.50876616177631,86.97403024827705
270,3.04318059666056,1.645270515893756,57.48959019443797,86.9712908224607
271,3.0309618476410987,1.6476224395441377,57.45671707126568,86.90006576962777
272,3.0300746081580576,1.6501386437843486,57.41014682737171,86.89458691799507
273,3.0246789589734147,1.652576414059579,57.399189124106314,86.87541092390452
274,3.041922920186755,1.6550819811370585,57.42110453063711,86.90006575625166
275,3.0392459614176146,1.657175505158673,57.35261888522839,86.8233618333939
276,3.025182781085162,1.659571983666371,57.34166118196299,86.73022135563804
277,3.0174653865921663,1.6612591307962148,57.3142669371756,86.76857333044302
278,3.0259206177483144,1.6632033728100661,57.30330923140219,86.74391849809588
279,3.01996309488592,1.6649140021060607,57.286872676504096,86.71926366574874
280,3.0024708626975474,1.6662366509359186,57.19647162456458,86.66721457523812
281,3.007025936959495,1.6684846787397312,57.16359853316054,86.63982029868248
282,3.01592884601002,1.6707475896522244,57.09785231356816,86.6179048921517
283,2.9933189640582447,1.6731173920835185,57.08689459692666,86.58777120817186
284,3.00656426624513,1.6751420735111107,57.05676091294683,86.55489811676782
285,3.0266727041190777,1.6766445124434086,56.9937541191708,86.54667982092663
286,2.9920348231221587,1.6796825032157907,56.914310770496684,86.54667983931877
287,3.0038332015695706,1.6823337953811202,56.859522254169704,86.587771226564
288,3.0009334272062276,1.6842100579775714,56.90061364141494,86.56859523247346
289,3.0026070853354225,1.6860895031459389,56.826649125981376,86.51654614196282
290,2.9941170920788402,1.6877103395010593,56.77460004884685,86.49463073543204
291,2.9966272686568782,1.6898527814713378,56.76090291976511,86.50558842030529
292,2.9915861344673265,1.6917481057194015,56.774600064730976,86.46997589806885
293,2.983812777089401,1.6935084436171257,56.6978961418732,86.42888451082362
294,2.99474289887388,1.6955379684217504,56.596537370784176,86.36587773543974
295,2.9924950112759228,1.6978034459000586,56.62119220814735,86.38231426358563
296,2.9924410161837725,1.6994213485780474,56.53353059289227,86.33300459889135
297,2.990563362417087,1.701634184639626,56.51709402712609,86.29191322502221
298,2.9815646745789217,1.704201828981475,56.476002637372844,86.27547665173198
299,2.9842497412587554,1.7063542229549784,56.43217182681928,86.26177955441848
300,2.9930550430861995,1.7085030870481512,56.347249626512465,86.25356126359333
301,2.994506817468455,1.7107462973388798,56.30889766508358,86.24534299952039
302,2.9877975709001783,1.7117062724788747,56.36094674472612,86.25082183777698
303,2.9843524627282587,1.712961312007047,56.380122725440565,86.18507561818461
304,2.9636491537094116,1.7142399101698318,56.33355248656264,86.18507562320065
305,2.9732331625172788,1.715817267451139,56.31437649247209,86.12480825524096
306,2.9800852587525273,1.7179562393416705,56.295200522625734,86.04536490656686
307,2.9775258269108518,1.7192793398239934,56.265066836137876,86.01249176500242
308,2.983977631783821,1.7207296550887838,56.207538899010586,85.95496384125124
309,2.9770803300427717,1.7228921287654917,56.232193731357725,85.95770326706759
